id_imagem,arquivo_imagem,id_celula,classe_bethesda,rotulo_binario,alvo,nucleo_x,nucleo_y,caminho_imagem,caminho_recorte,particao,fold,prob_anormal,alvo_predito,predicao,acerto
84,c7adf1972424f069b6355c500962722f.png,8022,HSIL,anormal,1,275,87,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_084_c7adf1972424f069b6355c500962722f.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img084_cell8022_anormal.png,treino,1,0.95806944,1,anormal,1
229,f6ed8a6797cceb43ed891679cd4434de.png,4543,LSIL,anormal,1,463,574,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_229_f6ed8a6797cceb43ed891679cd4434de.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img229_cell4543_anormal.png,treino,1,0.93663365,1,anormal,1
356,ceff389b4171940ab84ba46c42fbeb72.png,1578,LSIL,anormal,1,552,260,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_356_ceff389b4171940ab84ba46c42fbeb72.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img356_cell1578_anormal.png,validacao,1,0.54425645,1,anormal,1
188,430addb0dc6daf0e6271fb6efe1a9777.png,5228,LSIL,anormal,1,463,466,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_188_430addb0dc6daf0e6271fb6efe1a9777.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img188_cell5228_anormal.png,treino,1,0.943919,1,anormal,1
95,9b77f6a1b82859bc68b26fae965564fa.png,7740,SCC,anormal,1,1042,747,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_095_9b77f6a1b82859bc68b26fae965564fa.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img095_cell7740_anormal.png,teste,1,0.98686606,1,anormal,1
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,1618,ASC-US,anormal,1,492,683,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_354_fdcdaeed25a84e2966eda7ba86bdbcf6.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img354_cell1618_anormal.png,treino,1,0.9780936,1,anormal,1
50,6904abb84d55c002c01e119d241b18d9.png,9929,ASC-H,anormal,1,429,547,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_050_6904abb84d55c002c01e119d241b18d9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img050_cell9929_anormal.png,treino,1,0.9834546,1,anormal,1
188,430addb0dc6daf0e6271fb6efe1a9777.png,5256,LSIL,anormal,1,829,687,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_188_430addb0dc6daf0e6271fb6efe1a9777.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img188_cell5256_anormal.png,treino,1,0.9846051,1,anormal,1
296,ba64e833160b9da794e7aeb64207ba69.png,2909,ASC-US,anormal,1,868,638,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_296_ba64e833160b9da794e7aeb64207ba69.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img296_cell2909_anormal.png,treino,1,0.98685336,1,anormal,1
63,4e36cfad62c065237107d1a0fe1abd9b.png,9315,HSIL,anormal,1,932,398,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_063_4e36cfad62c065237107d1a0fe1abd9b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img063_cell9315_anormal.png,treino,1,0.9773924,1,anormal,1
73,19bdf3c429c892641865a1bd2b143fea.png,8519,HSIL,anormal,1,635,321,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_073_19bdf3c429c892641865a1bd2b143fea.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img073_cell8519_anormal.png,teste,1,0.9845606,1,anormal,1
180,f5bd2f7c1dea1ebb6ab3aeb72834b282.png,5414,LSIL,anormal,1,462,773,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_180_f5bd2f7c1dea1ebb6ab3aeb72834b282.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img180_cell5414_anormal.png,treino,1,0.98394,1,anormal,1
63,4e36cfad62c065237107d1a0fe1abd9b.png,9305,HSIL,anormal,1,356,499,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_063_4e36cfad62c065237107d1a0fe1abd9b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img063_cell9305_anormal.png,treino,1,0.9678993,1,anormal,1
26,584d79af21c45131e9af9d54d2c2b8e4.png,10719,ASC-US,anormal,1,333,477,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_026_584d79af21c45131e9af9d54d2c2b8e4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img026_cell10719_anormal.png,teste,1,0.016044557,0,normal,0
249,bd7e1530680d11547db567150fa7c403.png,4004,LSIL,anormal,1,516,627,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_249_bd7e1530680d11547db567150fa7c403.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img249_cell4004_anormal.png,validacao,1,0.9860174,1,anormal,1
67,ce433f891aafce35a31e058364a98194.png,8919,HSIL,anormal,1,619,38,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_067_ce433f891aafce35a31e058364a98194.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img067_cell8919_anormal.png,validacao,1,0.98155975,1,anormal,1
347,2810965a78043a20fc999bfddec80b90.png,1814,LSIL,anormal,1,283,216,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_347_2810965a78043a20fc999bfddec80b90.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img347_cell1814_anormal.png,treino,1,0.98677725,1,anormal,1
229,f6ed8a6797cceb43ed891679cd4434de.png,4534,LSIL,anormal,1,343,384,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_229_f6ed8a6797cceb43ed891679cd4434de.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img229_cell4534_anormal.png,treino,1,0.94417685,1,anormal,1
188,430addb0dc6daf0e6271fb6efe1a9777.png,5243,LSIL,anormal,1,894,585,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_188_430addb0dc6daf0e6271fb6efe1a9777.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img188_cell5243_anormal.png,treino,1,0.69832945,1,anormal,1
41,33708abb81e40ff45d1510c44546e82f.png,10166,LSIL,anormal,1,282,669,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_041_33708abb81e40ff45d1510c44546e82f.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img041_cell10166_anormal.png,treino,1,0.98677725,1,anormal,1
67,ce433f891aafce35a31e058364a98194.png,8895,HSIL,anormal,1,774,919,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_067_ce433f891aafce35a31e058364a98194.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img067_cell8895_anormal.png,validacao,1,0.9835812,1,anormal,1
352,060d7d018977ad7cca7643f2deb6f3e8.png,1634,LSIL,anormal,1,903,415,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_352_060d7d018977ad7cca7643f2deb6f3e8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img352_cell1634_anormal.png,treino,1,0.9859228,1,anormal,1
84,c7adf1972424f069b6355c500962722f.png,8014,SCC,anormal,1,725,822,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_084_c7adf1972424f069b6355c500962722f.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img084_cell8014_anormal.png,treino,1,0.9694401,1,anormal,1
73,19bdf3c429c892641865a1bd2b143fea.png,8623,HSIL,anormal,1,303,325,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_073_19bdf3c429c892641865a1bd2b143fea.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img073_cell8623_anormal.png,teste,1,0.98376936,1,anormal,1
183,d44546808b8c6976fbc7946f370562c4.png,5360,LSIL,anormal,1,654,873,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_183_d44546808b8c6976fbc7946f370562c4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img183_cell5360_anormal.png,treino,1,0.98445636,1,anormal,1
352,060d7d018977ad7cca7643f2deb6f3e8.png,1636,LSIL,anormal,1,579,630,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_352_060d7d018977ad7cca7643f2deb6f3e8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img352_cell1636_anormal.png,treino,1,0.9853843,1,anormal,1
48,c7c3f56a4d110b49099830b0f65251a3.png,9997,ASC-H,anormal,1,315,513,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_048_c7c3f56a4d110b49099830b0f65251a3.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img048_cell9997_anormal.png,treino,1,0.9752254,1,anormal,1
183,d44546808b8c6976fbc7946f370562c4.png,5356,LSIL,anormal,1,806,479,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_183_d44546808b8c6976fbc7946f370562c4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img183_cell5356_anormal.png,treino,1,0.18899663,0,normal,0
62,83685961615806fbb89a8788aa117f05.png,9394,HSIL,anormal,1,714,562,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_062_83685961615806fbb89a8788aa117f05.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img062_cell9394_anormal.png,treino,1,0.9861647,1,anormal,1
188,430addb0dc6daf0e6271fb6efe1a9777.png,5231,LSIL,anormal,1,767,487,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_188_430addb0dc6daf0e6271fb6efe1a9777.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img188_cell5231_anormal.png,treino,1,0.024727408,0,normal,0
63,4e36cfad62c065237107d1a0fe1abd9b.png,9259,HSIL,anormal,1,1142,430,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_063_4e36cfad62c065237107d1a0fe1abd9b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img063_cell9259_anormal.png,treino,1,0.9848547,1,anormal,1
92,66ac6258c1215e76435accb18ec68f08.png,7803,HSIL,anormal,1,1020,438,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_092_66ac6258c1215e76435accb18ec68f08.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img092_cell7803_anormal.png,treino,1,0.98478174,1,anormal,1
282,04010e1dae8de0da7f038efd3a0a204a.png,3169,ASC-US,anormal,1,365,467,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_282_04010e1dae8de0da7f038efd3a0a204a.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img282_cell3169_anormal.png,validacao,1,0.28836867,0,normal,0
98,eb3f9b657f847098a227d3c826c6d19c.png,7689,SCC,anormal,1,348,612,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_098_eb3f9b657f847098a227d3c826c6d19c.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img098_cell7689_anormal.png,treino,1,0.06267437,0,normal,0
248,a5ce47f6a10f543bf7fdac28b709d30d.png,4040,LSIL,anormal,1,914,838,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_248_a5ce47f6a10f543bf7fdac28b709d30d.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img248_cell4040_anormal.png,validacao,1,0.13701203,0,normal,0
67,ce433f891aafce35a31e058364a98194.png,8920,HSIL,anormal,1,464,490,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_067_ce433f891aafce35a31e058364a98194.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img067_cell8920_anormal.png,validacao,1,0.9731898,1,anormal,1
73,19bdf3c429c892641865a1bd2b143fea.png,8526,HSIL,anormal,1,557,444,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_073_19bdf3c429c892641865a1bd2b143fea.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img073_cell8526_anormal.png,teste,1,0.9829055,1,anormal,1
188,430addb0dc6daf0e6271fb6efe1a9777.png,5229,LSIL,anormal,1,515,503,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_188_430addb0dc6daf0e6271fb6efe1a9777.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img188_cell5229_anormal.png,treino,1,0.17909941,0,normal,0
59,5223912945e356e1d6de561ad62a946f.png,9582,ASC-H,anormal,1,628,435,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_059_5223912945e356e1d6de561ad62a946f.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img059_cell9582_anormal.png,treino,1,0.97800976,1,anormal,1
84,c7adf1972424f069b6355c500962722f.png,8049,LSIL,anormal,1,266,927,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_084_c7adf1972424f069b6355c500962722f.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img084_cell8049_anormal.png,treino,1,0.9550264,1,anormal,1
63,4e36cfad62c065237107d1a0fe1abd9b.png,9280,HSIL,anormal,1,707,512,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_063_4e36cfad62c065237107d1a0fe1abd9b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img063_cell9280_anormal.png,treino,1,0.9849274,1,anormal,1
229,f6ed8a6797cceb43ed891679cd4434de.png,4526,LSIL,anormal,1,158,329,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_229_f6ed8a6797cceb43ed891679cd4434de.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img229_cell4526_anormal.png,treino,1,0.026835687,0,normal,0
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,1620,ASC-US,anormal,1,144,291,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_354_fdcdaeed25a84e2966eda7ba86bdbcf6.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img354_cell1620_anormal.png,treino,1,0.9855661,1,anormal,1
84,c7adf1972424f069b6355c500962722f.png,8031,HSIL,anormal,1,548,513,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_084_c7adf1972424f069b6355c500962722f.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img084_cell8031_anormal.png,treino,1,0.8850366,1,anormal,1
84,c7adf1972424f069b6355c500962722f.png,8045,ASC-H,anormal,1,700,440,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_084_c7adf1972424f069b6355c500962722f.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img084_cell8045_anormal.png,treino,1,0.97966766,1,anormal,1
73,19bdf3c429c892641865a1bd2b143fea.png,8531,HSIL,anormal,1,218,739,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_073_19bdf3c429c892641865a1bd2b143fea.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img073_cell8531_anormal.png,teste,1,0.9849128,1,anormal,1
41,33708abb81e40ff45d1510c44546e82f.png,10170,ASC-US,anormal,1,584,848,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_041_33708abb81e40ff45d1510c44546e82f.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img041_cell10170_anormal.png,treino,1,0.97840524,1,anormal,1
73,19bdf3c429c892641865a1bd2b143fea.png,8509,HSIL,anormal,1,417,287,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_073_19bdf3c429c892641865a1bd2b143fea.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img073_cell8509_anormal.png,teste,1,0.98387814,1,anormal,1
271,0d2057f820c3b157fd030fe3308f60dc.png,3492,ASC-US,anormal,1,687,540,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_271_0d2057f820c3b157fd030fe3308f60dc.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img271_cell3492_anormal.png,treino,1,0.98607117,1,anormal,1
188,430addb0dc6daf0e6271fb6efe1a9777.png,5250,LSIL,anormal,1,1102,477,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_188_430addb0dc6daf0e6271fb6efe1a9777.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img188_cell5250_anormal.png,treino,1,0.17895591,0,normal,0
62,83685961615806fbb89a8788aa117f05.png,9429,HSIL,anormal,1,1161,561,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_062_83685961615806fbb89a8788aa117f05.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img062_cell9429_anormal.png,treino,1,0.9837382,1,anormal,1
188,430addb0dc6daf0e6271fb6efe1a9777.png,5247,LSIL,anormal,1,1003,481,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_188_430addb0dc6daf0e6271fb6efe1a9777.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img188_cell5247_anormal.png,treino,1,0.9866105,1,anormal,1
84,c7adf1972424f069b6355c500962722f.png,8044,ASC-H,anormal,1,688,418,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_084_c7adf1972424f069b6355c500962722f.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img084_cell8044_anormal.png,treino,1,0.98279023,1,anormal,1
282,04010e1dae8de0da7f038efd3a0a204a.png,3159,ASC-US,anormal,1,895,351,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_282_04010e1dae8de0da7f038efd3a0a204a.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img282_cell3159_anormal.png,validacao,1,0.856092,1,anormal,1
73,19bdf3c429c892641865a1bd2b143fea.png,8604,HSIL,anormal,1,1142,448,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_073_19bdf3c429c892641865a1bd2b143fea.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img073_cell8604_anormal.png,teste,1,0.9844114,1,anormal,1
