id_imagem,arquivo_imagem,id_celula,classe_bethesda,rotulo_binario,alvo,nucleo_x,nucleo_y,caminho_imagem,caminho_recorte
399,dc2df7c3f88649ded343b13b9486cddf.png,74,SCC,anormal,1,231,469,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0074_anormal.png
399,dc2df7c3f88649ded343b13b9486cddf.png,75,HSIL,anormal,1,694,95,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0075_anormal.png
399,dc2df7c3f88649ded343b13b9486cddf.png,76,HSIL,anormal,1,673,498,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0076_anormal.png
399,dc2df7c3f88649ded343b13b9486cddf.png,77,HSIL,anormal,1,371,405,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0077_anormal.png
399,dc2df7c3f88649ded343b13b9486cddf.png,78,SCC,anormal,1,692,657,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0078_anormal.png
399,dc2df7c3f88649ded343b13b9486cddf.png,79,SCC,anormal,1,750,749,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0079_anormal.png
399,dc2df7c3f88649ded343b13b9486cddf.png,80,SCC,anormal,1,877,900,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0080_anormal.png
399,dc2df7c3f88649ded343b13b9486cddf.png,81,HSIL,anormal,1,751,906,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0081_anormal.png
399,dc2df7c3f88649ded343b13b9486cddf.png,82,LSIL,anormal,1,233,344,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0082_anormal.png
399,dc2df7c3f88649ded343b13b9486cddf.png,83,LSIL,anormal,1,204,390,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0083_anormal.png
399,dc2df7c3f88649ded343b13b9486cddf.png,84,LSIL,anormal,1,180,380,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0084_anormal.png
399,dc2df7c3f88649ded343b13b9486cddf.png,85,LSIL,anormal,1,100,463,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0085_anormal.png
399,dc2df7c3f88649ded343b13b9486cddf.png,86,LSIL,anormal,1,57,256,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0086_anormal.png
399,dc2df7c3f88649ded343b13b9486cddf.png,87,LSIL,anormal,1,140,267,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_399_dc2df7c3f88649ded343b13b9486cddf.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img399_cell0087_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,88,Negative for intraepithelial lesion,normal,0,578,354,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img398_cell0088_normal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,89,Negative for intraepithelial lesion,normal,0,588,425,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img398_cell0089_normal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,90,Negative for intraepithelial lesion,normal,0,98,861,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img398_cell0090_normal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,91,Negative for intraepithelial lesion,normal,0,210,989,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img398_cell0091_normal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,92,Negative for intraepithelial lesion,normal,0,102,1000,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img398_cell0092_normal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,93,SCC,anormal,1,966,495,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0093_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,94,SCC,anormal,1,1024,591,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0094_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,95,SCC,anormal,1,1012,574,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0095_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,96,SCC,anormal,1,734,844,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0096_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,97,LSIL,anormal,1,1136,180,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0097_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,98,LSIL,anormal,1,1135,139,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0098_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,99,ASC-US,anormal,1,1113,56,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0099_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,100,ASC-US,anormal,1,1118,31,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0100_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,101,SCC,anormal,1,439,683,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0101_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,102,SCC,anormal,1,391,865,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0102_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,103,SCC,anormal,1,412,817,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0103_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,104,SCC,anormal,1,416,805,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0104_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,105,SCC,anormal,1,682,719,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0105_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,106,SCC,anormal,1,616,642,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0106_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,107,SCC,anormal,1,866,765,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0107_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,108,SCC,anormal,1,937,752,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0108_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,109,SCC,anormal,1,991,767,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0109_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,110,SCC,anormal,1,980,707,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0110_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,111,SCC,anormal,1,947,633,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0111_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,112,HSIL,anormal,1,818,363,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0112_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,113,HSIL,anormal,1,877,346,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0113_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,114,LSIL,anormal,1,1019,402,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0114_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,115,LSIL,anormal,1,461,539,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0115_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,116,HSIL,anormal,1,820,884,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0116_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,117,HSIL,anormal,1,182,694,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0117_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,118,HSIL,anormal,1,262,889,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0118_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,119,Negative for intraepithelial lesion,normal,0,170,847,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img398_cell0119_normal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,120,Negative for intraepithelial lesion,normal,0,573,917,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img398_cell0120_normal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,121,Negative for intraepithelial lesion,normal,0,528,734,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img398_cell0121_normal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,122,HSIL,anormal,1,456,439,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0122_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,123,HSIL,anormal,1,468,463,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0123_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,124,HSIL,anormal,1,492,459,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0124_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,125,HSIL,anormal,1,442,478,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0125_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,126,HSIL,anormal,1,348,467,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0126_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,127,HSIL,anormal,1,271,494,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0127_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,128,HSIL,anormal,1,293,537,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0128_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,129,HSIL,anormal,1,272,606,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0129_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,130,HSIL,anormal,1,751,505,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0130_anormal.png
398,0cc6e576dac3046d279bba515e10a7a9.png,131,ASC-H,anormal,1,288,776,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_398_0cc6e576dac3046d279bba515e10a7a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img398_cell0131_anormal.png
397,dbf4ff8985d6e352b46cd8f42add72e8.png,132,HSIL,anormal,1,113,546,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_397_dbf4ff8985d6e352b46cd8f42add72e8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img397_cell0132_anormal.png
397,dbf4ff8985d6e352b46cd8f42add72e8.png,133,HSIL,anormal,1,159,519,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_397_dbf4ff8985d6e352b46cd8f42add72e8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img397_cell0133_anormal.png
397,dbf4ff8985d6e352b46cd8f42add72e8.png,134,HSIL,anormal,1,165,538,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_397_dbf4ff8985d6e352b46cd8f42add72e8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img397_cell0134_anormal.png
397,dbf4ff8985d6e352b46cd8f42add72e8.png,135,HSIL,anormal,1,204,519,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_397_dbf4ff8985d6e352b46cd8f42add72e8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img397_cell0135_anormal.png
397,dbf4ff8985d6e352b46cd8f42add72e8.png,136,HSIL,anormal,1,215,471,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_397_dbf4ff8985d6e352b46cd8f42add72e8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img397_cell0136_anormal.png
397,dbf4ff8985d6e352b46cd8f42add72e8.png,137,HSIL,anormal,1,240,516,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_397_dbf4ff8985d6e352b46cd8f42add72e8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img397_cell0137_anormal.png
397,dbf4ff8985d6e352b46cd8f42add72e8.png,138,HSIL,anormal,1,268,501,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_397_dbf4ff8985d6e352b46cd8f42add72e8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img397_cell0138_anormal.png
397,dbf4ff8985d6e352b46cd8f42add72e8.png,139,HSIL,anormal,1,232,567,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_397_dbf4ff8985d6e352b46cd8f42add72e8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img397_cell0139_anormal.png
